t_s,red_x_cm,red_y_cm,green_x_cm,green_y_cm,blue_x_cm,blue_y_cm
12.3835,7.860,-3.069,19.677,13.538,0.000,0.000
12.4125,7.860,-3.069,19.677,13.538,0.000,0.000
12.4449,8.942,-6.982,22.195,8.028,0.000,0.000
12.4809,8.942,-6.982,22.195,8.028,0.000,0.000
12.5123,8.942,-6.982,22.195,8.028,0.000,0.000
12.6168,8.942,-6.982,22.195,8.028,0.000,0.000
12.6486,8.942,-6.982,22.195,8.028,0.000,0.000
12.6794,8.942,-6.982,22.195,8.028,0.000,0.000
12.7085,8.942,-6.982,22.195,8.028,0.000,0.000
12.7476,8.942,-6.982,22.195,8.028,0.000,0.000
12.7828,8.942,-6.982,22.195,8.028,0.000,0.000
12.8138,8.942,-6.982,22.195,8.028,0.000,0.000
12.8435,8.942,-6.982,22.195,8.028,0.000,0.000
12.8845,8.942,-6.982,22.195,8.028,0.000,0.000
12.9183,8.942,-6.982,22.195,8.028,0.000,0.000
12.9416,8.942,-6.982,22.195,8.028,0.000,0.000
12.9646,8.942,-6.982,22.195,8.028,0.000,0.000
12.9865,8.942,-6.982,22.195,8.028,0.000,0.000
13.0129,8.942,-6.982,22.195,8.028,0.000,0.000
13.0435,8.942,-6.982,22.195,8.028,0.000,0.000
13.0774,8.942,-6.982,22.195,8.028,0.000,0.000
13.1792,8.942,-6.982,22.195,8.028,0.000,0.000
13.2168,0.871,-4.228,22.195,8.028,0.000,0.000
13.2460,0.871,-4.228,22.195,8.028,0.000,0.000
13.2688,0.871,-4.228,22.195,8.028,0.000,0.000
13.2940,0.871,-4.228,22.195,8.028,0.000,0.000
13.3158,0.871,-4.228,22.195,8.028,0.000,0.000
13.3436,0.871,-4.228,23.927,1.732,0.000,0.000
13.3780,0.871,-4.228,23.140,5.667,0.000,0.000
13.4121,0.871,-4.228,22.353,8.185,0.000,0.000
13.4413,0.871,-4.228,21.880,9.130,0.000,0.000
13.5117,0.871,-4.228,23.455,4.722,0.000,0.000
13.5461,0.871,-4.228,24.084,-0.944,0.000,0.000
13.5698,0.871,-4.228,24.084,-0.944,0.000,0.000
13.5953,0.871,-4.228,22.510,-8.343,0.000,0.000
13.6425,0.871,-4.228,22.510,-8.343,0.000,0.000
13.6663,0.871,-4.228,22.510,-8.343,0.000,0.000
13.7132,0.871,-4.228,22.510,-8.343,0.000,0.000
13.7458,0.871,-4.228,22.510,-8.343,0.000,0.000
13.7790,0.871,-4.228,22.510,-8.343,0.000,0.000
13.8115,0.871,-4.228,22.510,-8.343,0.000,0.000
13.8463,0.871,-4.228,22.510,-8.343,0.000,0.000
13.8819,0.871,-4.228,22.510,-8.343,0.000,0.000
13.9131,0.871,-4.228,22.510,-8.343,0.000,0.000
13.9448,0.871,-4.228,22.510,-8.343,0.000,0.000
13.9788,0.871,-4.228,22.510,-8.343,0.000,0.000
14.0125,0.871,-4.228,22.510,-8.343,0.000,0.000
14.0468,0.871,-4.228,22.510,-8.343,0.000,0.000
14.0799,0.871,-4.228,22.510,-8.343,0.000,0.000
14.1108,0.871,-4.228,22.510,-8.343,0.000,0.000
14.1477,0.871,-4.228,22.510,-8.343,0.000,0.000
14.1778,0.871,-4.228,22.510,-8.343,0.000,0.000
14.2126,0.871,-4.228,22.510,-8.343,0.000,0.000
14.2482,0.871,-4.228,22.510,-8.343,0.000,0.000
14.2786,0.871,-4.228,22.510,-8.343,0.000,0.000
14.3121,0.871,-4.228,22.510,-8.343,0.000,0.000
14.3451,0.871,-4.228,22.510,-8.343,0.000,0.000
14.4110,0.871,-4.228,22.510,-8.343,0.000,0.000
14.4462,0.871,-4.228,18.102,-15.269,0.000,0.000
14.4775,0.871,-4.228,20.149,-12.593,0.000,0.000
14.5127,0.871,-4.228,22.195,-8.973,0.000,0.000
14.5455,0.871,-4.228,23.140,-5.037,0.000,0.000
14.5786,0.871,-4.228,23.927,-0.944,0.000,0.000
14.6105,3.650,3.155,23.769,2.676,0.000,0.000
14.6470,5.892,-4.863,23.297,5.037,0.000,0.000
14.6818,12.441,-11.102,23.140,5.824,0.000,0.000
14.7132,20.740,-15.076,23.455,4.565,0.000,0.000
14.7477,28.877,-17.585,23.927,1.417,0.000,0.000
14.7841,36.074,-17.987,23.140,-3.935,0.000,0.000
14.8176,38.980,-15.004,20.936,-11.491,0.000,0.000
14.8514,34.266,-11.398,15.584,-17.945,0.000,0.000
14.9070,25.901,-10.860,8.815,-22.038,0.000,0.000
14.9381,18.363,-12.760,0.000,-23.140,0.000,0.000
14.9704,11.615,-16.768,-8.185,-22.038,0.000,0.000
15.0026,4.207,-22.738,-14.954,-17.788,0.000,0.000
15.0360,4.207,-22.738,-18.732,-13.223,0.000,0.000
15.0681,4.207,-22.738,-20.306,-10.704,0.000,0.000
15.1004,4.207,-22.738,-19.834,-11.334,0.000,0.000
15.1347,4.207,-22.738,-19.047,-12.593,0.000,0.000
15.1683,4.207,-22.738,-19.362,-12.121,0.000,0.000
15.2014,4.207,-22.738,-20.464,-10.389,0.000,0.000
15.2352,4.207,-22.738,-21.408,-8.185,0.000,0.000
15.2632,4.207,-22.738,-21.566,-8.028,0.000,0.000
15.2901,4.207,-22.738,-20.306,-10.861,0.000,0.000
15.3183,4.207,-22.738,-16.214,-16.528,0.000,0.000
15.3450,4.207,-22.738,-9.917,-20.778,0.000,0.000
15.3833,4.207,-22.738,-5.037,-22.667,0.000,0.000
15.4145,4.207,-22.738,-0.630,-23.455,0.000,0.000
15.4471,4.207,-22.738,3.935,-23.297,0.000,0.000
15.4806,4.207,-22.738,8.658,-22.038,0.000,0.000
15.5151,4.207,-22.738,14.010,-19.204,0.000,0.000
15.5463,4.207,-22.738,19.362,-14.010,0.000,0.000
15.5794,4.207,-22.738,21.723,-9.760,0.000,0.000
15.6158,4.790,-17.764,22.195,-8.343,0.000,0.000
15.6472,4.790,-17.764,21.723,-9.760,0.000,0.000
15.6833,4.790,-17.764,20.149,-12.908,0.000,0.000
15.7153,4.790,-17.764,18.260,-15.426,0.000,0.000
15.7477,4.790,-17.764,17.001,-16.843,0.000,0.000
15.7789,4.790,-17.764,16.686,-16.686,0.000,0.000
15.8485,4.790,-17.764,15.741,-17.630,0.000,0.000
15.8817,4.790,-17.764,11.649,-20.621,0.000,0.000
15.9152,4.790,-17.764,4.565,-23.140,0.000,0.000
15.9461,4.790,-17.764,-2.991,-23.297,0.000,0.000
