time_s,red_x_cm,red_y_cm,green_x_cm,green_y_cm,blue_x_cm,blue_y_cm
346.1190,-2.180,43.442,-0.921,23.482,0.000,0.000
346.1850,-2.163,43.446,-1.074,23.475,0.000,0.000
346.2308,-2.156,43.446,-1.067,23.476,0.000,0.000
346.2761,-2.156,43.446,-1.067,23.476,0.000,0.000
346.3227,-2.156,43.446,-1.067,23.476,0.000,0.000
346.3669,-2.337,43.435,-1.067,23.476,0.000,0.000
346.4105,-2.337,43.435,-1.067,23.476,0.000,0.000
346.4808,-2.308,43.439,-1.219,23.468,0.000,0.000
346.5283,-2.307,43.439,-1.227,23.468,0.000,0.000
346.5725,-2.486,43.428,-1.227,23.468,0.000,0.000
346.6252,-2.486,43.428,-1.227,23.468,0.000,0.000
346.6705,-2.486,43.428,-1.227,23.468,0.000,0.000
346.7163,-2.486,43.428,-1.227,23.468,0.000,0.000
346.7604,-2.486,43.428,-1.227,23.468,0.000,0.000
346.8288,-2.486,43.428,-1.227,23.468,0.000,0.000
346.8726,-2.450,43.431,-1.380,23.459,0.000,0.000
346.9175,-2.450,43.431,-1.380,23.459,0.000,0.000
346.9595,-2.475,43.429,-1.227,23.468,0.000,0.000
346.9991,-2.475,43.429,-1.227,23.468,0.000,0.000
347.0388,-2.297,43.439,-1.227,23.468,0.000,0.000
347.0808,-2.297,43.439,-1.227,23.468,0.000,0.000
347.1206,-2.297,43.439,-1.227,23.468,0.000,0.000
347.1893,-2.271,43.440,-1.371,23.460,0.000,0.000
347.2318,-2.119,43.448,-1.219,23.468,0.000,0.000
347.2726,-2.119,43.448,-1.219,23.468,0.000,0.000
347.3344,-2.119,43.448,-1.219,23.468,0.000,0.000
347.3763,-2.119,43.448,-1.219,23.468,0.000,0.000
347.4436,-2.119,43.448,-1.219,23.468,0.000,0.000
347.4860,-2.119,43.448,-1.219,23.468,0.000,0.000
347.5522,-2.119,43.448,-1.219,23.468,0.000,0.000
347.5936,-2.127,43.448,-1.219,23.468,0.000,0.000
347.6593,-2.127,43.448,-1.219,23.468,0.000,0.000
347.7222,-2.127,43.448,-1.227,23.468,0.000,0.000
347.7618,-2.127,43.448,-1.227,23.468,0.000,0.000
347.8003,-2.315,43.438,-1.235,23.468,0.000,0.000
347.8404,-2.307,43.439,-1.227,23.468,0.000,0.000
347.8819,-2.333,43.436,-1.074,23.475,0.000,0.000
347.9221,-2.180,43.442,-0.921,23.482,0.000,0.000
347.9890,-2.174,43.443,-0.915,23.482,0.000,0.000
348.0297,-2.174,43.443,-0.915,23.482,0.000,0.000
348.0703,-2.147,43.447,-1.067,23.476,0.000,0.000
348.1118,-2.147,43.447,-1.067,23.476,0.000,0.000
348.1504,-2.147,43.447,-1.067,23.476,0.000,0.000
348.1902,-2.147,43.447,-1.067,23.476,0.000,0.000
348.2586,-2.326,43.436,-1.067,23.476,0.000,0.000
348.3006,-2.326,43.436,-1.067,23.476,0.000,0.000
348.3403,-2.322,43.436,-1.074,23.475,0.000,0.000
348.3815,-2.297,43.439,-1.227,23.468,0.000,0.000
348.4230,-2.289,43.440,-1.219,23.468,0.000,0.000
348.4640,-2.299,43.439,-1.219,23.468,0.000,0.000
348.5007,-2.299,43.439,-1.219,23.468,0.000,0.000
348.5398,-2.451,43.431,-1.371,23.460,0.000,0.000
348.5819,-2.451,43.431,-1.371,23.460,0.000,0.000
348.6201,-2.452,43.431,-1.362,23.460,0.000,0.000
348.6616,-2.452,43.431,-1.362,23.460,0.000,0.000
348.7023,-2.452,43.431,-1.362,23.460,0.000,0.000
348.7446,-2.452,43.431,-1.362,23.460,0.000,0.000
348.7871,-2.452,43.431,-1.362,23.460,0.000,0.000
348.8503,-2.270,43.440,-1.362,23.460,0.000,0.000
348.8915,-2.270,43.440,-1.362,23.460,0.000,0.000
348.9331,-2.270,43.440,-1.362,23.460,0.000,0.000
348.9754,-2.301,43.439,-1.211,23.469,0.000,0.000
349.0394,-2.301,43.439,-1.211,23.469,0.000,0.000
349.0825,-2.299,43.439,-1.219,23.468,0.000,0.000
349.1492,-2.299,43.439,-1.219,23.468,0.000,0.000
349.1919,-2.299,43.439,-1.219,23.468,0.000,0.000
349.2565,-2.147,43.447,-1.067,23.476,0.000,0.000
349.3231,-2.147,43.447,-1.067,23.476,0.000,0.000
349.3891,-2.144,43.447,-1.074,23.475,0.000,0.000
349.4538,-2.144,43.447,-1.074,23.475,0.000,0.000
349.5219,-2.144,43.447,-1.074,23.475,0.000,0.000
349.5642,-2.144,43.447,-1.074,23.475,0.000,0.000
349.6036,-2.144,43.447,-1.074,23.475,0.000,0.000
349.6452,-2.322,43.436,-1.074,23.475,0.000,0.000
349.6853,-2.322,43.436,-1.074,23.475,0.000,0.000
349.7248,-2.322,43.436,-1.074,23.475,0.000,0.000
349.7885,-2.297,43.439,-1.227,23.468,0.000,0.000
349.8524,-2.297,43.439,-1.227,23.468,0.000,0.000
349.9205,-2.297,43.439,-1.227,23.468,0.000,0.000
349.9605,-2.297,43.439,-1.227,23.468,0.000,0.000
350.0252,-2.289,43.440,-1.219,23.468,0.000,0.000
350.0660,-2.299,43.439,-1.219,23.468,0.000,0.000
350.1063,-2.299,43.439,-1.219,23.468,0.000,0.000
350.1493,-2.451,43.431,-1.371,23.460,0.000,0.000
350.1905,-2.452,43.431,-1.362,23.460,0.000,0.000
350.2310,-2.452,43.431,-1.362,23.460,0.000,0.000
350.2746,-2.452,43.431,-1.362,23.460,0.000,0.000
350.3146,-2.270,43.440,-1.362,23.460,0.000,0.000
350.3577,-2.270,43.440,-1.362,23.460,0.000,0.000
350.4020,-2.270,43.440,-1.362,23.460,0.000,0.000
350.4440,-2.270,43.440,-1.362,23.460,0.000,0.000
350.4872,-2.301,43.439,-1.211,23.469,0.000,0.000
350.5549,-2.301,43.439,-1.211,23.469,0.000,0.000
350.5981,-2.301,43.439,-1.211,23.469,0.000,0.000
350.6391,-2.308,43.439,-1.219,23.468,0.000,0.000
350.6854,-2.299,43.439,-1.219,23.468,0.000,0.000
350.7288,-2.299,43.439,-1.219,23.468,0.000,0.000
350.7742,-2.299,43.439,-1.219,23.468,0.000,0.000
350.8172,-2.299,43.439,-1.219,23.468,0.000,0.000
350.8598,-2.144,43.447,-1.074,23.475,0.000,0.000
350.9029,-2.144,43.447,-1.074,23.475,0.000,0.000
350.9473,-2.144,43.447,-1.074,23.475,0.000,0.000
350.9890,-2.322,43.436,-1.074,23.475,0.000,0.000
351.0572,-2.322,43.436,-1.074,23.475,0.000,0.000
351.1018,-2.322,43.436,-1.074,23.475,0.000,0.000
351.1529,-2.322,43.436,-1.074,23.475,0.000,0.000
351.2009,-2.322,43.436,-1.074,23.475,0.000,0.000
351.2522,-2.297,43.439,-1.227,23.468,0.000,0.000
351.3223,-2.297,43.439,-1.227,23.468,0.000,0.000
351.3878,-2.297,43.439,-1.227,23.468,0.000,0.000
351.4576,-2.289,43.440,-1.219,23.468,0.000,0.000
351.5265,-2.299,43.439,-1.219,23.468,0.000,0.000
351.5746,-2.301,43.439,-1.211,23.469,0.000,0.000
351.6221,-2.452,43.431,-1.362,23.460,0.000,0.000
351.6782,-2.452,43.431,-1.362,23.460,0.000,0.000
351.7499,-2.270,43.440,-1.362,23.460,0.000,0.000
351.7936,-2.270,43.440,-1.362,23.460,0.000,0.000
351.8374,-2.270,43.440,-1.362,23.460,0.000,0.000
351.8829,-2.301,43.439,-1.211,23.469,0.000,0.000
351.9441,-2.301,43.439,-1.211,23.469,0.000,0.000
351.9874,-2.301,43.439,-1.211,23.469,0.000,0.000
352.0307,-2.301,43.439,-1.211,23.469,0.000,0.000
352.0749,-2.301,43.439,-1.211,23.469,0.000,0.000
352.1200,-2.301,43.439,-1.211,23.469,0.000,0.000
352.1675,-2.308,43.439,-1.219,23.468,0.000,0.000
352.2087,-2.271,43.440,-1.371,23.460,0.000,0.000
352.2530,-2.271,43.440,-1.371,23.460,0.000,0.000
352.2978,-2.271,43.440,-1.371,23.460,0.000,0.000
352.3430,-2.271,43.440,-1.371,23.460,0.000,0.000
352.3863,-2.119,43.448,-1.219,23.468,0.000,0.000
352.4349,-2.299,43.439,-1.219,23.468,0.000,0.000
352.4780,-2.299,43.439,-1.219,23.468,0.000,0.000
352.5263,-2.299,43.439,-1.219,23.468,0.000,0.000
352.5691,-2.299,43.439,-1.219,23.468,0.000,0.000
352.6114,-2.299,43.439,-1.219,23.468,0.000,0.000
352.6554,-2.299,43.439,-1.219,23.468,0.000,0.000
352.7027,-2.297,43.439,-1.227,23.468,0.000,0.000
352.7491,-2.297,43.439,-1.227,23.468,0.000,0.000
352.7968,-2.297,43.439,-1.227,23.468,0.000,0.000
352.8603,-2.322,43.436,-1.074,23.475,0.000,0.000
352.9104,-2.315,43.437,-1.067,23.476,0.000,0.000
352.9960,-2.326,43.436,-1.067,23.476,0.000,0.000
353.0442,-2.326,43.436,-1.067,23.476,0.000,0.000
353.0882,-2.299,43.439,-1.219,23.468,0.000,0.000
353.1381,-2.299,43.439,-1.219,23.468,0.000,0.000
353.1870,-2.299,43.439,-1.219,23.468,0.000,0.000
353.2584,-2.299,43.439,-1.219,23.468,0.000,0.000
353.3044,-2.299,43.439,-1.219,23.468,0.000,0.000
353.3510,-2.299,43.439,-1.219,23.468,0.000,0.000
353.4006,-2.299,43.439,-1.219,23.468,0.000,0.000
353.4448,-2.301,43.439,-1.211,23.469,0.000,0.000
353.4915,-2.301,43.439,-1.211,23.469,0.000,0.000
353.5433,-2.301,43.439,-1.211,23.469,0.000,0.000
353.6199,-2.301,43.439,-1.211,23.469,0.000,0.000
353.6662,-2.308,43.439,-1.219,23.468,0.000,0.000
353.7083,-2.271,43.440,-1.371,23.460,0.000,0.000
353.7561,-2.299,43.439,-1.219,23.468,0.000,0.000
353.8037,-2.297,43.439,-1.227,23.468,0.000,0.000
353.8534,-2.475,43.429,-1.227,23.468,0.000,0.000
353.8993,-2.322,43.436,-1.074,23.475,0.000,0.000
353.9417,-2.322,43.436,-1.074,23.475,0.000,0.000
353.9869,-2.322,43.436,-1.074,23.475,0.000,0.000
354.0569,-2.322,43.436,-1.074,23.475,0.000,0.000
354.1256,-2.297,43.439,-1.227,23.468,0.000,0.000
354.1713,-2.297,43.439,-1.227,23.468,0.000,0.000
354.2276,-2.297,43.439,-1.227,23.468,0.000,0.000
354.2728,-2.297,43.439,-1.227,23.468,0.000,0.000
354.3169,-2.297,43.439,-1.227,23.468,0.000,0.000
354.3605,-2.297,43.439,-1.227,23.468,0.000,0.000
354.4051,-2.297,43.439,-1.227,23.468,0.000,0.000
354.4542,-2.289,43.440,-1.219,23.468,0.000,0.000
354.4988,-2.119,43.448,-1.211,23.469,0.000,0.000
354.5439,-2.119,43.448,-1.211,23.469,0.000,0.000
354.5928,-2.270,43.440,-1.362,23.460,0.000,0.000
354.6371,-2.301,43.439,-1.211,23.469,0.000,0.000
354.6808,-2.301,43.439,-1.211,23.469,0.000,0.000
354.7290,-2.301,43.439,-1.211,23.469,0.000,0.000
354.7790,-2.301,43.439,-1.211,23.469,0.000,0.000
354.8260,-2.301,43.439,-1.211,23.469,0.000,0.000
354.8893,-2.301,43.439,-1.211,23.469,0.000,0.000
354.9336,-2.301,43.439,-1.211,23.469,0.000,0.000
354.9777,-2.270,43.440,-1.362,23.460,0.000,0.000
355.0206,-2.270,43.440,-1.362,23.460,0.000,0.000
355.0666,-2.270,43.440,-1.362,23.460,0.000,0.000
355.1149,-2.279,43.439,-1.371,23.460,0.000,0.000
355.1589,-2.271,43.440,-1.371,23.460,0.000,0.000
355.2254,-2.451,43.431,-1.371,23.460,0.000,0.000
355.2692,-2.451,43.431,-1.371,23.460,0.000,0.000
355.3139,-2.450,43.431,-1.380,23.459,0.000,0.000
355.3584,-2.297,43.439,-1.227,23.468,0.000,0.000
355.4068,-2.297,43.439,-1.227,23.468,0.000,0.000
355.4525,-2.297,43.439,-1.227,23.468,0.000,0.000
355.4973,-2.297,43.439,-1.227,23.468,0.000,0.000
355.5423,-2.297,43.439,-1.227,23.468,0.000,0.000
355.5884,-2.299,43.439,-1.219,23.468,0.000,0.000
355.6353,-2.326,43.436,-1.067,23.476,0.000,0.000
355.6776,-2.326,43.436,-1.067,23.476,0.000,0.000
355.7206,-2.326,43.436,-1.067,23.476,0.000,0.000
355.7666,-2.326,43.436,-1.067,23.476,0.000,0.000
355.8135,-2.147,43.447,-1.067,23.476,0.000,0.000
355.8606,-2.140,43.447,-1.060,23.476,0.000,0.000
355.9075,-2.147,43.447,-1.067,23.476,0.000,0.000
355.9550,-2.147,43.447,-1.067,23.476,0.000,0.000
356.0004,-2.299,43.439,-1.219,23.468,0.000,0.000
356.0447,-2.299,43.439,-1.219,23.468,0.000,0.000
356.0884,-2.299,43.439,-1.219,23.468,0.000,0.000
356.1351,-2.299,43.439,-1.219,23.468,0.000,0.000
356.1831,-2.299,43.439,-1.219,23.468,0.000,0.000
356.2308,-2.299,43.439,-1.219,23.468,0.000,0.000
356.2811,-2.299,43.439,-1.219,23.468,0.000,0.000
356.3345,-2.299,43.439,-1.219,23.468,0.000,0.000
356.3863,-2.299,43.439,-1.219,23.468,0.000,0.000
356.4335,-2.299,43.439,-1.219,23.468,0.000,0.000
356.4756,-2.299,43.439,-1.219,23.468,0.000,0.000
356.5201,-2.459,43.430,-1.380,23.459,0.000,0.000
356.5690,-2.451,43.431,-1.371,23.460,0.000,0.000
356.6129,-2.451,43.431,-1.371,23.460,0.000,0.000
356.6595,-2.451,43.431,-1.371,23.460,0.000,0.000
356.7032,-2.451,43.431,-1.371,23.460,0.000,0.000
356.7467,-2.299,43.439,-1.219,23.468,0.000,0.000
356.8064,-2.299,43.439,-1.219,23.468,0.000,0.000
356.8577,-2.326,43.436,-1.067,23.476,0.000,0.000
356.9077,-2.326,43.436,-1.067,23.476,0.000,0.000
356.9586,-2.326,43.436,-1.067,23.476,0.000,0.000
357.0037,-2.326,43.436,-1.067,23.476,0.000,0.000
357.0545,-2.326,43.436,-1.067,23.476,0.000,0.000
357.1030,-2.326,43.436,-1.067,23.476,0.000,0.000
357.1475,-2.119,43.448,-1.219,23.468,0.000,0.000
357.1902,-2.119,43.448,-1.219,23.468,0.000,0.000
357.2376,-2.119,43.448,-1.219,23.468,0.000,0.000
357.2832,-2.111,43.449,-1.211,23.469,0.000,0.000
357.3283,-2.119,43.448,-1.219,23.468,0.000,0.000
357.3731,-2.119,43.448,-1.219,23.468,0.000,0.000
357.4175,-2.271,43.440,-1.371,23.460,0.000,0.000
357.4623,-2.271,43.440,-1.371,23.460,0.000,0.000
357.5057,-2.271,43.440,-1.371,23.460,0.000,0.000
357.5505,-2.271,43.440,-1.371,23.460,0.000,0.000
357.5960,-2.299,43.439,-1.219,23.468,0.000,0.000
357.6475,-2.299,43.439,-1.219,23.468,0.000,0.000
357.6954,-2.299,43.439,-1.219,23.468,0.000,0.000
357.7439,-2.299,43.439,-1.219,23.468,0.000,0.000
357.7904,-2.299,43.439,-1.219,23.468,0.000,0.000
357.8376,-2.478,43.429,-1.219,23.468,0.000,0.000
357.8872,-2.478,43.429,-1.219,23.468,0.000,0.000
357.9387,-2.460,43.430,-1.371,23.460,0.000,0.000
357.9882,-2.451,43.431,-1.371,23.460,0.000,0.000
358.0367,-2.451,43.431,-1.371,23.460,0.000,0.000
358.0829,-2.451,43.431,-1.371,23.460,0.000,0.000
358.1292,-2.451,43.431,-1.371,23.460,0.000,0.000
358.1782,-2.299,43.439,-1.219,23.468,0.000,0.000
358.2230,-2.299,43.439,-1.219,23.468,0.000,0.000
358.2701,-2.299,43.439,-1.219,23.468,0.000,0.000
358.3188,-2.326,43.436,-1.067,23.476,0.000,0.000
358.3624,-2.326,43.436,-1.067,23.476,0.000,0.000
358.4040,-2.326,43.436,-1.067,23.476,0.000,0.000
358.4508,-2.147,43.447,-1.067,23.476,0.000,0.000
358.4944,-2.144,43.447,-1.074,23.475,0.000,0.000
358.5405,-2.144,43.447,-1.074,23.475,0.000,0.000
358.5898,-2.144,43.447,-1.074,23.475,0.000,0.000
358.6362,-2.119,43.448,-1.227,23.468,0.000,0.000
358.6879,-2.137,43.447,-1.067,23.476,0.000,0.000
358.7370,-2.147,43.447,-1.067,23.476,0.000,0.000
358.7840,-2.147,43.447,-1.067,23.476,0.000,0.000
358.8271,-2.299,43.439,-1.219,23.468,0.000,0.000
358.8747,-2.299,43.439,-1.219,23.468,0.000,0.000
358.9234,-2.299,43.439,-1.219,23.468,0.000,0.000
358.9685,-2.271,43.440,-1.371,23.460,0.000,0.000
359.0151,-2.271,43.440,-1.371,23.460,0.000,0.000
359.0622,-2.271,43.440,-1.371,23.460,0.000,0.000
359.1092,-2.271,43.440,-1.371,23.460,0.000,0.000
359.1530,-2.452,43.431,-1.362,23.460,0.000,0.000
359.1989,-2.452,43.431,-1.362,23.460,0.000,0.000
359.2472,-2.481,43.428,-1.211,23.469,0.000,0.000
359.2976,-2.481,43.428,-1.211,23.469,0.000,0.000
359.3420,-2.489,43.428,-1.219,23.468,0.000,0.000
359.3892,-2.478,43.429,-1.219,23.468,0.000,0.000
359.4390,-2.478,43.429,-1.219,23.468,0.000,0.000
359.4850,-2.478,43.429,-1.219,23.468,0.000,0.000
359.5300,-2.451,43.431,-1.371,23.460,0.000,0.000
359.5737,-2.299,43.439,-1.219,23.468,0.000,0.000
359.6194,-2.299,43.439,-1.219,23.468,0.000,0.000
359.6624,-2.299,43.439,-1.219,23.468,0.000,0.000
359.7066,-2.299,43.439,-1.219,23.468,0.000,0.000
359.7760,-2.119,43.448,-1.219,23.468,0.000,0.000
359.8286,-2.119,43.448,-1.227,23.468,0.000,0.000
359.8797,-2.119,43.448,-1.227,23.468,0.000,0.000
359.9388,-2.144,43.447,-1.074,23.475,0.000,0.000
360.0111,-2.144,43.447,-1.074,23.475,0.000,0.000
360.0560,-2.144,43.447,-1.074,23.475,0.000,0.000
360.1020,-2.144,43.447,-1.074,23.475,0.000,0.000
360.1464,-2.137,43.447,-1.067,23.476,0.000,0.000
360.1930,-2.149,43.446,-1.060,23.476,0.000,0.000
360.2383,-2.149,43.446,-1.060,23.476,0.000,0.000
360.3120,-2.330,43.436,-1.060,23.476,0.000,0.000
360.3583,-2.330,43.436,-1.060,23.476,0.000,0.000
360.4045,-2.301,43.439,-1.211,23.469,0.000,0.000
360.4500,-2.301,43.439,-1.211,23.469,0.000,0.000
360.4954,-2.301,43.439,-1.211,23.469,0.000,0.000
360.5404,-2.301,43.439,-1.211,23.469,0.000,0.000
360.5882,-2.301,43.439,-1.211,23.469,0.000,0.000
360.6353,-2.301,43.439,-1.211,23.469,0.000,0.000
360.6811,-2.301,43.439,-1.211,23.469,0.000,0.000
360.7282,-2.301,43.439,-1.211,23.469,0.000,0.000
360.7734,-2.301,43.439,-1.211,23.469,0.000,0.000
360.8224,-2.308,43.439,-1.219,23.468,0.000,0.000
360.8693,-2.326,43.436,-1.067,23.476,0.000,0.000
360.9134,-2.322,43.436,-1.074,23.475,0.000,0.000
360.9571,-2.297,43.439,-1.227,23.468,0.000,0.000
361.0019,-2.297,43.439,-1.227,23.468,0.000,0.000
361.0449,-2.144,43.447,-1.074,23.475,0.000,0.000
361.0911,-2.144,43.447,-1.074,23.475,0.000,0.000
361.1346,-2.144,43.447,-1.074,23.475,0.000,0.000
361.1788,-2.144,43.447,-1.074,23.475,0.000,0.000
361.2234,-2.144,43.447,-1.074,23.475,0.000,0.000
361.2721,-2.144,43.447,-1.074,23.475,0.000,0.000
361.3169,-2.147,43.447,-1.067,23.476,0.000,0.000
361.3611,-2.147,43.447,-1.067,23.476,0.000,0.000
361.4294,-2.147,43.447,-1.067,23.476,0.000,0.000
361.4808,-2.147,43.447,-1.067,23.476,0.000,0.000
361.5313,-2.147,43.447,-1.067,23.476,0.000,0.000
361.5779,-2.140,43.447,-1.060,23.476,0.000,0.000
361.6247,-2.330,43.436,-1.060,23.476,0.000,0.000
361.6717,-2.330,43.436,-1.060,23.476,0.000,0.000
361.7147,-2.301,43.439,-1.211,23.469,0.000,0.000
361.7568,-2.301,43.439,-1.211,23.469,0.000,0.000
361.8223,-2.301,43.439,-1.211,23.469,0.000,0.000
361.8742,-2.301,43.439,-1.211,23.469,0.000,0.000
361.9232,-2.481,43.428,-1.211,23.469,0.000,0.000
361.9651,-2.299,43.439,-1.219,23.468,0.000,0.000
362.0082,-2.299,43.439,-1.219,23.468,0.000,0.000
362.0532,-2.299,43.439,-1.219,23.468,0.000,0.000
362.0982,-2.299,43.439,-1.219,23.468,0.000,0.000
362.1644,-2.299,43.439,-1.219,23.468,0.000,0.000
362.2094,-2.307,43.439,-1.227,23.468,0.000,0.000
362.2564,-2.307,43.439,-1.227,23.468,0.000,0.000
362.3053,-2.289,43.440,-1.219,23.468,0.000,0.000
362.3500,-2.467,43.429,-1.219,23.468,0.000,0.000
362.3952,-2.467,43.429,-1.219,23.468,0.000,0.000
362.4401,-2.289,43.440,-1.219,23.468,0.000,0.000
362.4851,-2.137,43.447,-1.067,23.476,0.000,0.000
362.5302,-2.137,43.447,-1.067,23.476,0.000,0.000
362.5993,-2.119,43.448,-1.227,23.468,0.000,0.000
362.6478,-2.144,43.447,-1.074,23.475,0.000,0.000
362.6942,-2.144,43.447,-1.074,23.475,0.000,0.000
362.7401,-2.144,43.447,-1.074,23.475,0.000,0.000
362.7857,-2.147,43.447,-1.067,23.476,0.000,0.000
362.8299,-2.147,43.447,-1.067,23.476,0.000,0.000
362.8958,-2.174,43.443,-0.915,23.482,0.000,0.000
362.9455,-2.147,43.447,-1.067,23.476,0.000,0.000
362.9947,-2.147,43.447,-1.067,23.476,0.000,0.000
363.0445,-2.147,43.447,-1.067,23.476,0.000,0.000
363.0928,-2.156,43.446,-1.067,23.476,0.000,0.000
363.1413,-2.156,43.446,-1.067,23.476,0.000,0.000
363.1854,-2.308,43.439,-1.219,23.468,0.000,0.000
363.2273,-2.308,43.439,-1.219,23.468,0.000,0.000
363.2729,-2.301,43.439,-1.211,23.469,0.000,0.000
363.3228,-2.478,43.429,-1.219,23.468,0.000,0.000
363.3707,-2.478,43.429,-1.219,23.468,0.000,0.000
363.4136,-2.299,43.439,-1.219,23.468,0.000,0.000
363.4581,-2.299,43.439,-1.219,23.468,0.000,0.000
363.4997,-2.326,43.436,-1.067,23.476,0.000,0.000
363.5461,-2.299,43.439,-1.219,23.468,0.000,0.000
363.5891,-2.299,43.439,-1.219,23.468,0.000,0.000
363.6325,-2.481,43.428,-1.211,23.469,0.000,0.000
363.6787,-2.478,43.429,-1.219,23.468,0.000,0.000
363.7471,-2.467,43.429,-1.219,23.468,0.000,0.000
363.7950,-2.467,43.429,-1.219,23.468,0.000,0.000
363.8390,-2.289,43.440,-1.219,23.468,0.000,0.000
363.8886,-2.289,43.440,-1.219,23.468,0.000,0.000
363.9336,-2.144,43.447,-1.074,23.475,0.000,0.000
363.9757,-2.147,43.447,-1.067,23.476,0.000,0.000
364.0239,-2.147,43.447,-1.067,23.476,0.000,0.000
364.0698,-2.147,43.447,-1.067,23.476,0.000,0.000
364.1143,-2.147,43.447,-1.067,23.476,0.000,0.000
364.1599,-2.147,43.447,-1.067,23.476,0.000,0.000
364.2122,-2.326,43.436,-1.067,23.476,0.000,0.000
364.2581,-2.174,43.443,-0.915,23.482,0.000,0.000
364.3040,-2.174,43.443,-0.915,23.482,0.000,0.000
364.3473,-2.147,43.447,-1.067,23.476,0.000,0.000
364.3917,-2.147,43.447,-1.067,23.476,0.000,0.000
364.4364,-2.147,43.447,-1.067,23.476,0.000,0.000
364.4802,-2.308,43.439,-1.219,23.468,0.000,0.000
364.5244,-2.337,43.435,-1.067,23.476,0.000,0.000
364.5693,-2.489,43.428,-1.219,23.468,0.000,0.000
364.6129,-2.486,43.428,-1.227,23.468,0.000,0.000
364.6805,-2.486,43.428,-1.227,23.468,0.000,0.000
364.7250,-2.486,43.428,-1.227,23.468,0.000,0.000
364.7727,-2.478,43.429,-1.219,23.468,0.000,0.000
364.8224,-2.478,43.429,-1.219,23.468,0.000,0.000
364.8672,-2.478,43.429,-1.219,23.468,0.000,0.000
364.9147,-2.478,43.429,-1.219,23.468,0.000,0.000
364.9591,-2.478,43.429,-1.219,23.468,0.000,0.000
365.0062,-2.478,43.429,-1.219,23.468,0.000,0.000
365.0498,-2.478,43.429,-1.219,23.468,0.000,0.000
365.0907,-2.451,43.431,-1.371,23.460,0.000,0.000
365.1391,-2.441,43.431,-1.371,23.460,0.000,0.000
365.1888,-2.263,43.440,-1.371,23.460,0.000,0.000
365.2385,-2.263,43.440,-1.371,23.460,0.000,0.000
365.2857,-2.262,43.440,-1.362,23.460,0.000,0.000
365.3317,-2.140,43.447,-1.060,23.476,0.000,0.000
365.3993,-2.140,43.447,-1.060,23.476,0.000,0.000
365.4466,-2.147,43.447,-1.067,23.476,0.000,0.000
365.4900,-2.147,43.447,-1.067,23.476,0.000,0.000
365.5381,-2.147,43.447,-1.067,23.476,0.000,0.000
365.5862,-2.326,43.436,-1.067,23.476,0.000,0.000
365.6316,-2.326,43.436,-1.067,23.476,0.000,0.000
365.6783,-2.326,43.436,-1.067,23.476,0.000,0.000
365.7253,-2.326,43.436,-1.067,23.476,0.000,0.000
365.7691,-2.326,43.436,-1.067,23.476,0.000,0.000
365.8131,-2.326,43.436,-1.067,23.476,0.000,0.000
365.8585,-2.326,43.436,-1.067,23.476,0.000,0.000
365.9066,-2.366,43.430,-0.915,23.482,0.000,0.000
365.9562,-2.366,43.430,-0.915,23.482,0.000,0.000
365.9983,-2.512,43.424,-1.074,23.475,0.000,0.000
366.0662,-2.486,43.428,-1.227,23.468,0.000,0.000
366.1143,-2.486,43.428,-1.227,23.468,0.000,0.000
366.1631,-2.486,43.428,-1.227,23.468,0.000,0.000
366.2305,-2.299,43.439,-1.219,23.468,0.000,0.000
366.2810,-2.299,43.439,-1.219,23.468,0.000,0.000
366.3245,-2.299,43.439,-1.219,23.468,0.000,0.000
366.3724,-2.299,43.439,-1.219,23.468,0.000,0.000
366.4423,-2.299,43.439,-1.219,23.468,0.000,0.000
366.4957,-2.299,43.439,-1.219,23.468,0.000,0.000
366.5757,-2.299,43.439,-1.219,23.468,0.000,0.000
366.6263,-2.299,43.439,-1.219,23.468,0.000,0.000
366.6755,-2.289,43.440,-1.219,23.468,0.000,0.000
366.7304,-2.289,43.440,-1.219,23.468,0.000,0.000
366.7777,-2.289,43.440,-1.219,23.468,0.000,0.000
366.8240,-2.289,43.440,-1.219,23.468,0.000,0.000
366.8729,-2.137,43.447,-1.067,23.476,0.000,0.000
366.9248,-2.137,43.447,-1.067,23.476,0.000,0.000
366.9736,-2.140,43.447,-1.060,23.476,0.000,0.000
367.0248,-2.137,43.447,-1.067,23.476,0.000,0.000
367.0694,-2.137,43.447,-1.067,23.476,0.000,0.000
367.1119,-2.144,43.447,-1.074,23.475,0.000,0.000
367.1589,-2.144,43.447,-1.074,23.475,0.000,0.000
367.2030,-2.144,43.447,-1.074,23.475,0.000,0.000
367.2506,-2.144,43.447,-1.074,23.475,0.000,0.000
367.2975,-2.326,43.436,-1.067,23.476,0.000,0.000
367.3410,-2.319,43.436,-1.060,23.476,0.000,0.000
367.4083,-2.319,43.436,-1.060,23.476,0.000,0.000
367.4536,-2.330,43.436,-1.060,23.476,0.000,0.000
367.5000,-2.330,43.436,-1.060,23.476,0.000,0.000
367.5717,-2.301,43.439,-1.211,23.469,0.000,0.000
367.6167,-2.301,43.439,-1.211,23.469,0.000,0.000
367.6651,-2.301,43.439,-1.211,23.469,0.000,0.000
367.7107,-2.301,43.439,-1.211,23.469,0.000,0.000
367.7564,-2.301,43.439,-1.211,23.469,0.000,0.000
367.8014,-2.301,43.439,-1.211,23.469,0.000,0.000
367.8455,-2.301,43.439,-1.211,23.469,0.000,0.000
