Time,Position (y)
19,1.65602
19.0167,1.657
19.0333,1.65803
19.05,1.65877
19.0667,1.65916
19.0833,1.65893
19.1,1.65814
19.1167,1.65744
19.1333,1.65673
19.15,1.65558
19.1667,1.65393
19.1833,1.65128
19.2,1.64815
19.2167,1.64531
19.2333,1.64226
19.25,1.63869
19.2667,1.63436
19.2833,1.62936
19.3,1.62408
19.3167,1.61855
19.3333,1.61227
19.35,1.60487
19.3667,1.59711
19.3833,1.58933
19.4,1.58085
19.4167,1.57159
19.4333,1.56192
19.45,1.55161
19.4667,1.54046
19.4833,1.53356
19.5,1.53063
19.5167,1.52655
19.5333,1.5215
19.55,1.51546
19.5667,1.51338
19.5833,1.51485
19.6,1.51508
19.6167,1.51439
19.6333,1.5123
19.65,1.51285
19.6667,1.51637
19.6833,1.51917
19.7,1.52132
19.7167,1.52344
19.7333,1.5258
19.75,1.52793
19.7667,1.52942
19.7833,1.53079
19.8,1.53215
19.8167,1.53331
19.8333,1.53458
19.85,1.53573
19.8667,1.53673
19.8833,1.5376
19.9,1.53835
19.9167,1.53901
19.9333,1.53956
19.95,1.53992
19.9667,1.54021
19.9833,1.54046
20,1.54067
20.0167,1.54084
20.0333,1.54097
20.05,1.54107
20.0667,1.54073
20.0833,1.54045
20.1,1.54053
20.1167,1.54054
20.1333,1.54053
20.15,1.54048
20.1667,1.5404
20.1833,1.54034
20.2,1.54023
20.2167,1.54013
20.2333,1.54009
20.25,1.54001
20.2667,1.53998
20.2833,1.53974
20.3,1.53894
20.3167,1.53752
20.3333,1.53642
20.35,1.536
20.3667,1.53564
20.3833,1.53704
20.4,1.53982
20.4167,1.54227
20.4333,1.54444
20.45,1.54649
20.4667,1.54867
20.4833,1.55077
20.5,1.55272
20.5167,1.5546
20.5333,1.55619
20.55,1.55775
20.5667,1.55963
20.5833,1.5615
20.6,1.56331
20.6167,1.56483
20.6333,1.56625
20.65,1.56775
20.6667,1.5691
20.6833,1.57037
20.7,1.57145
20.7167,1.57214
20.7333,1.57222
20.75,1.57193
20.7667,1.57331
20.7833,1.57647
20.8,1.57958
20.8167,1.5825
20.8333,1.58526
20.85,1.5879
20.8667,1.59047
20.8833,1.59299
20.9,1.59546
20.9167,1.59786
20.9333,1.5999
