Time,Position (y)
26.1333,1.53185
26.15,1.53302
26.1667,1.53422
26.1833,1.53546
26.2,1.53674
26.2167,1.53803
26.2333,1.53933
26.25,1.54064
26.2667,1.54197
26.2833,1.54331
26.3,1.54466
26.3167,1.54604
26.3333,1.54746
26.35,1.54889
26.3667,1.5503
26.3833,1.5517
26.4,1.55309
26.4167,1.55446
26.4333,1.55576
26.45,1.55697
26.4667,1.55811
26.4833,1.55924
26.5,1.56041
26.5167,1.56128
26.5333,1.56225
26.55,1.56356
26.5667,1.56472
26.5833,1.56587
26.6,1.56697
26.6167,1.56811
26.6333,1.5693
26.65,1.57046
26.6667,1.57156
26.6833,1.57272
26.7,1.5736
26.7167,1.57456
26.7333,1.57581
26.75,1.57696
26.7667,1.57812
26.7833,1.57929
26.8,1.58044
26.8167,1.58165
26.8333,1.58287
26.85,1.58369
26.8667,1.58473
26.8833,1.58616
26.9,1.58792
26.9167,1.5899
26.9333,1.59122
26.95,1.59282
26.9667,1.59481
26.9833,1.59659
27,1.59839
27.0167,1.60023
27.0333,1.60213
27.05,1.60408
27.0667,1.60606
27.0833,1.60801
27.1,1.60994
27.1167,1.61186
27.1333,1.61377
27.15,1.61562
27.1667,1.61712
27.1833,1.61874
27.2,1.62061
27.2167,1.62219
27.2333,1.62397
27.25,1.6259
27.2667,1.62759
27.2833,1.62909
27.3,1.6301
27.3167,1.63109
27.3333,1.63236
27.35,1.63313
27.3667,1.63383
27.3833,1.6347
27.4,1.63525
27.4167,1.63527
27.4333,1.63523
27.45,1.63536
27.4667,1.63491
27.4833,1.63439
27.5,1.634
27.5167,1.63293
27.5333,1.63173
27.55,1.6306
27.5667,1.62879
27.5833,1.62681
27.6,1.62477
27.6167,1.6224
27.6333,1.61966
27.65,1.6168
27.6667,1.61392
27.6833,1.61059
27.7,1.60663
27.7167,1.60225
27.7333,1.59774
27.75,1.59324
27.7667,1.58859
27.7833,1.58315
27.8,1.57721
27.8167,1.57136
27.8333,1.56533
27.85,1.5585
27.8667,1.55118
27.8833,1.54393
27.9,1.53645
27.9167,1.52818
27.9333,1.52365
27.95,1.52249
27.9667,1.52041
27.9833,1.51748
28,1.51861
28.0167,1.52393
28.0333,1.5288
28.05,1.53327
28.0667,1.5364
28.0833,1.53812
28.1,1.53936
28.1167,1.54035
28.1333,1.54041
28.15,1.53954
28.1667,1.53791
28.1833,1.5352
28.2,1.53172
28.2167,1.52768
28.2333,1.52247
28.25,1.51952
28.2667,1.51889
28.2833,1.51731
28.3,1.51488
28.3167,1.51149
28.3333,1.50927
28.35,1.50806
28.3667,1.50833
28.3833,1.51039
28.4,1.51149
28.4167,1.51169
28.4333,1.51094
28.45,1.50932
28.4667,1.5084
28.4833,1.50875
28.5,1.50891
28.5167,1.50771
28.5333,1.50706
28.55,1.50763
28.5667,1.50794
28.5833,1.50798
28.6,1.50795
28.6167,1.5079
28.6333,1.50768
28.65,1.50799
28.6667,1.5086
28.6833,1.50876
28.7,1.50869
28.7167,1.5084
28.7333,1.50788
28.75,1.50786
28.7667,1.50831
28.7833,1.50824
28.8,1.50822
28.8167,1.50851
28.8333,1.50861
28.85,1.50863
28.8667,1.50858
28.8833,1.50847
28.9,1.5083
28.9167,1.50803
28.9333,1.50807
28.95,1.50824
28.9667,1.5081
28.9833,1.50778
29,1.50774
29.0167,1.50793
29.0333,1.50795
29.05,1.50789
29.0667,1.50774
29.0833,1.50775
29.1,1.5078
29.1167,1.50781
29.1333,1.50783
29.15,1.50785
29.1667,1.50795
29.1833,1.50803
29.2,1.50813
29.2167,1.50825
29.2333,1.50839
29.25,1.50855
29.2667,1.50873
29.2833,1.50893
29.3,1.50915
29.3167,1.5094
29.3333,1.50967
29.35,1.50996
29.3667,1.51027
29.3833,1.51061
29.4,1.51097
29.4167,1.51136
29.4333,1.51177
29.45,1.5122
29.4667,1.51265
29.4833,1.51314
29.5,1.51364
29.5167,1.51418
29.5333,1.51474
29.55,1.51532
29.5667,1.51592
29.5833,1.51654
29.6,1.51718
29.6167,1.51783
29.6333,1.5185
29.65,1.51917
29.6667,1.51986
29.6833,1.52056
29.7,1.52126
29.7167,1.52199
29.7333,1.52273
29.75,1.52348
29.7667,1.52423
29.7833,1.52498
29.8,1.52575
29.8167,1.52652
29.8333,1.5273
29.85,1.52811
29.8667,1.52893
